periodo,tipoEntidad,entidad,clasificacionRiesgo,tipoCartera,cantidadPlastico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2023-02,BANCOS MÚLTIPLES,JMMB,B,Créditos de consumo,0,571,114791949.02,2076892479.1385,18.09266674944814,110537769.95,4068478.21,4068478.21,0.0,38392526.84,2675907.969999999
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos comerciales,2542,7639,20540467287.37001,245986220501.2109,11.97568765402254,20467549385.60007,3606973.3,0.0,3890009599.779995,7105375351.480006,211428237.58
2023-02,BANCOS MÚLTIPLES,BHD,E,Créditos comerciales,30,232,2769975653.72,26642878208.9294,9.618452123631036,2741396985.31,384278913.1299998,2263254.58,580002.46,2419314438.91,835807562.1600001
2023-02,BANCOS MÚLTIPLES,BHD,B,Tarjetas de créditos,3698,4662,213958534.6599999,12663311406.77999,59.1858204062912,191550968.4600001,7506929.199999999,7506929.199999999,2004697.16,0.0,6418756.350000002
2023-02,BANCOS MÚLTIPLES,BLH,D1,Créditos Hipotecarios,0,7,43982359.65000001,533144272.958,12.12177512076708,42798428.77,30491091.29,0.0,0.0,43055910.38,1700030.48
2023-02,BANCOS MÚLTIPLES,BLH,B,Créditos comerciales,48,81,2028209273.58,19201917278.288,9.467424061420752,2014557804.17,10877298.89,10877298.89,67929747.72999999,1807272807.46,24700822.02
2023-02,BANCOS MÚLTIPLES,BHD,B,Créditos de consumo,0,8172,1481802197.430001,26997854425.80201,18.21960749729376,1437482215.409999,32243208.13999999,32243208.13999999,8290601.25,137311286.89,74772456.07999992
2023-02,BANCOS MÚLTIPLES,BHD,D1,Créditos Hipotecarios,0,26,112874854.32,1010018985.8476,8.948131024685074,108847100.3,109291808.16,34092.69,0.0,89616378.71000001,9549065.469999999
2023-02,BANCOS MÚLTIPLES,JMMB,C,Créditos comerciales,0,36,509791000.33,7252288077.9665,14.22600256432915,501169480.43,4932904.95,4932904.95,3000000.0,491078127.79,8652494.190000001
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos Hipotecarios,0,1854,5738526987.850002,60849888630.32683,10.60374705201567,5716144899.690003,0.0,0.0,124195582.81,5447952791.700001,56555093.93999999
2023-02,BANCOS MÚLTIPLES,BLH,A,Créditos comerciales,1636,1008,4183011005.570002,44000359616.15301,10.51882473117167,4164798816.630002,0.0,0.0,81123445.99000002,2909836212.98,42082190.32000001
2023-02,BANCOS MÚLTIPLES,BHD,C,Créditos de consumo,0,4198,950393680.8400003,16879158229.8828,17.76017514653954,916299978.9899999,37980051.88,37980051.88,14519343.17,61987463.94,180222030.0999999
2023-02,BANCOS MÚLTIPLES,BLH,E,Créditos comerciales,0,3,175511133.14,1437505693.9,8.190396063099566,174541207.14,14982742.66,0.0,0.0,174703915.7,37775888.2
2023-02,BANCOS MÚLTIPLES,BLH,C,Créditos Hipotecarios,0,2,14027998.63,101554717.177,7.239430217780112,13825639.74,207270.24,207270.24,0.0,3535501.86,2133854.37
2023-02,BANCOS MÚLTIPLES,BHD,C,Tarjetas de créditos,1665,2084,100963568.12,5974755901.74,59.17734498684435,86583950.19999999,9186458.59,9186458.59,376566.46,0.0,20192713.38999999
2023-02,BANCOS MÚLTIPLES,BLH,D1,Tarjetas de créditos,66,90,5014141.61,300848496.5999999,59.99999999999998,4281066.709999999,4636477.060000001,305396.73,0.0,0.0,1723606.09
2023-02,BANCOS MÚLTIPLES,JMMB,E,Créditos Hipotecarios,0,1,14998153.8,179977845.6,12.0,14427635.74,14998153.8,0.0,0.0,14998153.8,3152302.46
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,B,Tarjetas de créditos,2368,2907,125853838.6399999,7205936593.334402,57.25639099453063,113918921.95,7735422.460000001,7735422.460000001,109618875.57,299034.39,3769634.270000002
2023-02,BANCOS MÚLTIPLES,BLH,B,Créditos de consumo,0,282,43105844.20000001,719985113.7285,16.70272621011561,42617581.42999999,5146704.6,5146704.6,214100.6,23184158.42,829492.1900000002
2023-02,BANCOS MÚLTIPLES,BHD,D1,Créditos de consumo,0,7322,1255572531.589998,22998336471.5743,18.31701147718665,1196257262.87,816027762.57,8464461.820000002,20078336.29,50408331.05,468734881.4899999
2023-02,BANCOS MÚLTIPLES,BLH,E,Créditos Hipotecarios,0,1,5262375.09,44730188.265,8.5,5225557.95,5262375.09,0.0,0.0,4671104.0,2422895.55
2023-02,BANCOS MÚLTIPLES,BLH,D1,Créditos de consumo,0,36,3935998.13,84830244.90699999,21.55240986026586,3839392.630000001,1007725.34,0.0,70000.17,0.0,1540774.15
2023-02,BANCOS MÚLTIPLES,BLH,B,Créditos Hipotecarios,0,12,91972337.46000001,1037725424.3025,11.28301675222532,90351571.85,684175.66,684175.66,0.0,85961314.26,1039943.86
2023-02,BANCOS MÚLTIPLES,CARIBE,A,Créditos comerciales,0,981,3213397165.460001,33333955062.59631,10.37343140178706,3199332979.510002,0.0,0.0,117533539.7,1553066702.37,32135161.27999999
2023-02,BANCOS MÚLTIPLES,LAFISE,D2,Tarjetas de créditos,2,3,255155.74,14939171.28,58.54922675852796,216350.4,255155.74,0.0,0.0,0.0,129810.24
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Tarjetas de créditos,1326,1537,70159155.04999998,3786656311.982399,53.97237622493859,62028284.59999996,69557086.69,40890.13,62028284.59999996,3218.99,37223124.24999999
2023-02,BANCOS MÚLTIPLES,BLH,C,Tarjetas de créditos,96,110,7563302.530000001,453085143.0,59.90572784875761,6891705.190000001,6326515.18,6326515.18,247408.06,0.0,1404658.3
2023-02,BANCOS MÚLTIPLES,BHD,D2,Tarjetas de créditos,2402,2992,148746480.9400001,8911955053.499996,59.91372029227914,122762830.4099999,148300849.8900001,11973.47,95388.58,0.0,73672625.92999993
2023-02,BANCOS MÚLTIPLES,CARIBE,B,Créditos comerciales,0,108,1295888631.31,13277431844.9025,10.24581242871194,1290342843.72,501467.04,501467.04,45742995.72,1035026517.4,18996830.79
2023-02,BANCOS MÚLTIPLES,BLH,D2,Créditos comerciales,2,11,534477369.71,4971820371.965,9.302209323965654,529500368.48,0.0,0.0,5736610.33,535117791.43,16034321.1
2023-02,BANCOS MÚLTIPLES,CARIBE,C,Créditos de consumo,0,999,154064536.7,3079886355.8405,19.99088448133762,150226948.39,4657745.209999999,4657745.209999999,2799403.16,3614736.15,30125805.48
2023-02,BANCOS MÚLTIPLES,CARIBE,A,Créditos Hipotecarios,0,518,1979520733.47,15404344080.939,7.781855385740753,1971864399.66,15299.92,15299.92,25350354.0,1825498053.97,19245436.07000001
2023-02,BANCOS MÚLTIPLES,POPULAR,A,Tarjetas de créditos,372581,406424,18687417674.29996,1098729995486.599,58.79517516203625,18428825011.70001,0.0,0.0,11827575375.26002,0.0,186874209.6600002
2023-02,BANCOS MÚLTIPLES,VIMENCA,A,Créditos de consumo,0,11206,3189647176.960002,47634514418.47809,14.93410141490249,3163140062.779999,0.0,0.0,105598982.62,376414089.1000001,31896473.74
2023-02,BANCOS MÚLTIPLES,BLH,D2,Créditos de consumo,0,15,997294.24,26325583.0505,26.39700701620417,939086.8699999999,978574.28,0.0,0.0,0.0,563581.6599999999
2023-02,BANCOS MÚLTIPLES,BLH,A,Tarjetas de créditos,6824,7605,420440794.3099999,25153293775.07999,59.82600669461664,415780676.1199999,0.0,0.0,200133332.6799997,0.0,4204408.62
2023-02,BANCOS MÚLTIPLES,CARIBE,B,Créditos Hipotecarios,0,7,41491387.58000001,389637432.4275,9.390802649736303,40934054.68000001,313938.78,313938.78,0.0,41363774.89,417466.11
2023-02,BANCOS MÚLTIPLES,BLH,E,Créditos de consumo,0,1,462491.88,12024788.88,26.0,435565.39,462491.88,0.0,0.0,0.0,435565.39
2023-02,BANCOS MÚLTIPLES,JMMB,D1,Créditos comerciales,0,15,145519112.92,2174128057.634,14.94049828924699,141465210.94,14637496.49,1024342.49,0.0,136951558.92,4504718.68
2023-02,BANCOS MÚLTIPLES,CARIBE,B,Tarjetas de créditos,396,507,19879392.2,1192070501.76,59.96513825810025,17637476.04,934586.4799999994,934586.4799999994,32715.69,0.0,596381.9500000002
2023-02,BANCOS MÚLTIPLES,PROMERICA,B,Créditos Hipotecarios,0,1,2656099.58,30545145.17,11.5,2611094.22,59.91,59.91,0.0,2656099.58,26561.0
2023-02,BANCOS MÚLTIPLES,CARIBE,B,Créditos de consumo,0,2094,389279533.7399999,7494342396.905403,19.251827407682,381461166.8999999,7188614.26,7188614.26,3895827.550000001,40835135.24,25573910.05000002
2023-02,BANCOS MÚLTIPLES,CARIBE,C,Créditos Hipotecarios,0,3,18601596.14,162692352.317,8.74615012026597,18301070.52,199270.43,199270.43,0.0,17990750.68,302414.61
2023-02,BANCOS MÚLTIPLES,BLH,C,Créditos comerciales,10,16,279474627.75,3213954234.3635,11.49998574195614,277256266.89,339001.4400000001,339001.4400000001,155735.81,277319238.53,3204270.22
2023-02,BANCOS MÚLTIPLES,CARIBE,D1,Créditos de consumo,0,1071,190511023.4500001,3892738929.128298,20.43314270551884,184520354.33,65579914.04999998,2541372.330000001,13546352.69,0.0,75048226.05999993
2023-02,BANCOS MÚLTIPLES,CARIBE,C,Créditos comerciales,0,30,174787490.27,1927641586.1415,11.02848712550199,173106318.59,608918.0399999999,608918.0399999999,0.0,138941172.6,12333312.0
2023-02,BANCOS MÚLTIPLES,LAFISE,D1,Créditos de consumo,0,7,1989208.94,36120636.8575,18.15829203819082,1882945.32,1376375.37,52924.78,0.0,665758.35,636307.79
2023-02,BANCOS MÚLTIPLES,CARIBE,D2,Tarjetas de créditos,307,374,16796620.18,1007797210.8,60.0,13785137.42,16729411.40999999,710.7,0.0,0.0,8271082.49
2023-02,BANCOS MÚLTIPLES,PROMERICA,D1,Tarjetas de créditos,1682,1536,73807373.35000001,4332469700.559999,58.69968681875601,65271659.31,71261842.15000002,97516.14,2567.72,0.0,26275048.0
2023-02,BANCOS MÚLTIPLES,CARIBE,D2,Créditos de consumo,0,706,125987987.28,2575883058.092999,20.44546558528845,120916803.56,86509304.25999998,630402.13,12563449.77,2401600.0,71732414.02999997
2023-02,BANCOS MÚLTIPLES,CARIBE,D1,Tarjetas de créditos,438,551,28402513.56,1704150813.599999,59.99999999999997,23313144.19000001,27987474.26,29450.49,0.0,0.0,9342086.870000007
2023-02,BANCOS MÚLTIPLES,CARIBE,A,Créditos de consumo,0,54579,6688334751.270003,124329336797.349,18.58898237318952,6629672068.890008,0.0,0.0,503392335.8200001,642992659.55,66883352.27999999
2023-02,BANCOS MÚLTIPLES,CARIBE,D2,Créditos comerciales,0,26,581573910.86,5819724062.501499,10.00685201627357,574489872.9299998,8909886.649999999,127285.11,6000000.0,546024274.42,37904381.23
2023-02,BANCOS MÚLTIPLES,LAFISE,A,Créditos de consumo,0,551,306763186.8099999,3870856164.278002,12.61838555183447,305110904.46,0.0,0.0,10657066.94,100792159.43,3067632.09
2023-02,BANCOS MÚLTIPLES,LAFISE,D1,Tarjetas de créditos,9,17,1505630.68,68116665.89999999,45.24128446957523,1326230.9,1259908.54,49783.53,0.0,0.0,545016.77
2023-02,BANCOS MÚLTIPLES,CITIBANK,B,Créditos comerciales,2,9,387802414.95,4247874482.2,10.95370817313679,381096698.95,0.0,0.0,96699.0,164411590.0,8337390.63
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Tarjetas de créditos,1877,2222,109480746.39,6055210288.248001,55.30844909184034,96474182.45999995,99864810.23000005,1178006.72,96442787.49999996,0.0,39042867.38
2023-02,BANCOS MÚLTIPLES,POPULAR,A,Créditos comerciales,22570,94707,148386307504.6205,1689832091691.003,11.38805945176838,147715006748.4392,6557996.15,0.0,29434781142.29988,48904193029.11014,1514171056.269997
2023-02,BANCOS MÚLTIPLES,CARIBE,E,Tarjetas de créditos,160,207,9593312.690000003,575598761.4000001,59.99999999999999,7940155.199999999,9593312.690000003,0.0,0.0,0.0,7940155.199999999
2023-02,BANCOS MÚLTIPLES,CARIBE,D1,Créditos comerciales,0,19,338009712.72,3562275155.723499,10.53897276222477,337020241.35,3048853.27,26071.98,0.0,329264054.71,11551045.15
2023-02,BANCOS MÚLTIPLES,CARIBE,E,Créditos de consumo,0,531,133057486.9200001,2547970329.370501,19.14939465903524,123770269.94,116710968.2900001,184610.79,6448432.11,0.0,124116220.75
2023-02,BANCOS MÚLTIPLES,POPULAR,B,Créditos Hipotecarios,0,229,472311717.3299999,5360487342.651799,11.34946931436485,463232357.97,4176222.869999999,4176222.869999999,0.0,447034248.17,14848387.77
2023-02,BANCOS MÚLTIPLES,POPULAR,A,Créditos de consumo,0,262329,63094658859.00012,1071623383559.34,16.98437558643649,62646524679.3199,0.0,0.0,3000943345.61,6657068523.269989,647512694.4000012
2023-02,BANCOS MÚLTIPLES,JMMB,A,Créditos comerciales,0,395,1589331246.36,23680192422.262,14.8994694947929,1572537259.2,0.0,0.0,107396541.0,777997912.6600001,15893312.68999998
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,E,Tarjetas de créditos,403,447,22053600.73,1091625936.87,49.49876214023575,20006016.44,21884072.35000001,1097.05,19944463.24,45518.67,19982985.92
2023-02,BANCOS MÚLTIPLES,POPULAR,C,Créditos de consumo,0,2703,653368970.4199998,10430339449.40179,15.96393450196593,633977578.49,21807119.04000001,21807119.04000001,22461389.29000001,21503933.34,128031036.5299999
2023-02,BANCOS MÚLTIPLES,CITIBANK,C,Créditos comerciales,0,2,75292495.0,778444986.71,10.33894529209053,74833477.0,0.0,0.0,0.0,75292494.14,843513.65
2023-02,BANCOS MÚLTIPLES,CARIBE,E,Créditos comerciales,0,14,40787692.75,459880355.304,11.27497841377654,40019945.67,14419687.09,0.0,0.0,24946128.55,20118122.18
2023-02,BANCOS MÚLTIPLES,CITIBANK,A,Créditos comerciales,364,587,3378825871.83,36898372311.8,10.92047169977882,3348670033.31,0.0,0.0,1559618878.0,2391624848.27,33788514.34
2023-02,BANCOS MÚLTIPLES,POPULAR,D1,Tarjetas de créditos,4836,5372,216142964.6199999,11880197091.445,54.96453290687266,187562153.02,212283023.26,15072859.3,88939.93,0.0,75718980.07000002
2023-02,BANCOS MÚLTIPLES,POPULAR,D1,Créditos comerciales,173,590,9754520613.980003,73570155623.11563,7.542160043998083,9682169651.66999,166147244.48,4820875.600000001,93267766.62,8725134080.35,526189303.0299996
2023-02,BANCOS MÚLTIPLES,JMMB,A,Créditos Hipotecarios,0,89,413299989.06,3631082856.3565,8.785586625866967,410663070.25,0.0,0.0,6000000.0,372321371.6799999,4132999.99
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos de consumo,0,98567,27638601065.89,401298052626.6094,14.51947772862747,27468103540.70002,0.0,0.0,1270186590.24,4180220015.960003,312550715.7500003
2023-02,BANCOS MÚLTIPLES,POPULAR,D2,Créditos Hipotecarios,0,27,41160049.61000001,467739673.4013,11.36392394647796,40082149.77,26247616.51,51431.71,0.0,40075614.58000001,5869225.23
2023-02,BANCOS MÚLTIPLES,JMMB,C,Créditos de consumo,0,283,33367042.85,563856681.035,16.89861111066364,31890927.38,7545382.18,7545382.18,0.0,4480000.0,5822208.510000001
2023-02,BANCOS MÚLTIPLES,JMMB,A,Créditos de consumo,0,4878,988938808.2100003,17126765097.77709,17.31832642787766,976177329.9400002,0.0,0.0,57618378.73,189883506.63,10044539.64
2023-02,BANCOS MÚLTIPLES,LAFISE,A,Créditos Hipotecarios,0,53,338272559.41,3286333783.2451,9.715046910624315,336731236.63,0.0,0.0,16990000.0,296918267.54,3382725.58
2023-02,BANCOS MÚLTIPLES,PROMERICA,A,Créditos comerciales,702,1736,10337932842.44,99667655688.02525,9.640965675348816,10301044776.34,0.0,0.0,867169679.41,3391399786.82,105775065.0
2023-02,BANCOS MÚLTIPLES,POPULAR,D1,Créditos Hipotecarios,0,80,182016283.47,2057362994.1502,11.30318098429526,177986108.2,101377119.99,142981.75,0.0,178793624.99,16043792.73
2023-02,BANCOS MÚLTIPLES,LAFISE,B,Créditos comerciales,170,113,885222161.3099998,9969562129.4655,11.26221480347035,880384950.6400001,10960261.03,10960261.03,41879493.27,338808125.71,19780502.34
2023-02,BANCOS MÚLTIPLES,VIMENCA,A,Créditos Hipotecarios,0,617,1904569646.01,19186950975.3896,10.07416610654566,1886381254.9,33112.98,33112.98,47163877.43,1510056984.95,18764033.7
2023-02,BANCOS MÚLTIPLES,PROMERICA,A,Tarjetas de créditos,68146,59143,2648182849.37,124683451517.1801,47.08264444309128,2594527692.89,0.0,0.0,1361120485.55,776513.6499999999,26481806.0
2023-02,BANCOS MÚLTIPLES,JMMB,C,Créditos Hipotecarios,0,4,17177099.6,232004172.438,13.50659761197403,16580679.67,399041.12,399041.12,0.0,17177099.37,171771.04
2023-02,BANCOS MÚLTIPLES,JMMB,D2,Créditos comerciales,0,12,61512815.25,975996733.2299998,15.86655933829983,58798729.93000001,14306521.83,0.0,0.0,52103676.66,7840066.510000001
2023-02,BANCOS MÚLTIPLES,LAFISE,B,Tarjetas de créditos,6,10,444366.85,25671118.08,57.77010161761616,415673.38,33292.3,33292.3,7994.92,0.0,13331.0
2023-02,BANCOS MÚLTIPLES,PROMERICA,C,Créditos de consumo,0,309,29811045.12,719985768.5265,24.15164465480169,29131340.37,3977467.0,3977467.0,67754.03,0.0,5962215.0
2023-02,BANCOS MÚLTIPLES,POPULAR,E,Créditos comerciales,67,226,1615268798.919999,16549451598.26901,10.24563317841235,1595504278.55,117428527.8699999,7552957.85,14660343.74,1445672051.98,529377842.4800003
2023-02,BANCOS MÚLTIPLES,LAFISE,D2,Créditos comerciales,11,21,546120667.6,4461018815.331,8.16855885519869,544322826.31,377845.42,0.0,1043133.05,547091668.73,16725673.73
2023-02,BANCOS MÚLTIPLES,VIMENCA,B,Tarjetas de créditos,1021,1014,22342478.92000001,1337407693.6,59.85941391681527,20021829.12,1235925.41,1235925.41,30821.59,0.0,670274.6
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos Hipotecarios,0,40,150882961.65,1684816457.3945,11.1663798149902,147891716.18,1318922.63,1318922.63,0.0,141582981.79,1694829.2
2023-02,BANCOS MÚLTIPLES,JMMB,D1,Créditos de consumo,0,178,15364375.12,295409263.8385,19.22689738640669,14566805.7,15317420.28,2907.72,0.0,1026850.32,5446331.73
2023-02,BANCOS MÚLTIPLES,JMMB,E,Créditos comerciales,0,15,35264686.52,569778912.255,16.15720905194651,34122045.84,35264686.52,0.0,0.0,9081199.21,28403439.34
2023-02,BANCOS MÚLTIPLES,LAFISE,C,Créditos de consumo,0,3,209936.17,3857317.805,18.37376477335945,208149.72,0.0,0.0,0.0,0.0,41987.23
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos de consumo,0,1147,102237474.47,1869478539.4892,18.28564867413434,99579092.52999996,22004193.85,22004193.85,28490.22,15729829.91,17458827.38
2023-02,BANCOS MÚLTIPLES,POPULAR,E,Créditos Hipotecarios,0,24,62662144.29,729113177.0853,11.63562443236811,59944123.92000001,43464558.05,0.0,0.0,59593972.70000001,14701083.31
2023-02,BANCOS MÚLTIPLES,POPULAR,C,Tarjetas de créditos,2622,2976,133952082.34,7193229177.040006,53.70001758376551,119522657.8400001,124835845.27,124835845.27,135907.93,0.0,26790416.45000003
2023-02,BANCOS MÚLTIPLES,VIMENCA,D2,Tarjetas de créditos,346,346,7189787.44,430088403.9,59.81934897090643,6081915.119999999,7189787.44,0.0,0.0,0.0,3649149.1
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos comerciales,16,85,436820436.5599999,4439909705.966701,10.16415289754158,430276234.8199998,46059455.63,1584467.61,7344561.69,364471218.26,33169990.02
2023-02,BANCOS MÚLTIPLES,LAFISE,A,Tarjetas de créditos,671,834,66858011.02,3276474899.94,49.00646683850453,65497922.14000002,0.0,0.0,38363783.33000001,0.0,668580.1800000004
2023-02,BANCOS MÚLTIPLES,LAFISE,A,Créditos comerciales,1298,558,2936194124.909997,32284070952.49451,10.99520998240677,2920802555.379999,0.0,0.0,138998557.2,686888518.81,29402039.23000002
2023-02,BANCOS MÚLTIPLES,LAFISE,D1,Créditos comerciales,14,37,81121980.19000001,1040111292.641,12.82157178861883,79084643.97999999,33143800.18,2932473.22,352291.77,54850822.53,10538863.14
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos Hipotecarios,0,3,8797679.85,107251567.817,12.19089233134575,8715636.95,51461.99,51461.99,0.0,7954369.42,2096860.13
2023-02,BANCOS MÚLTIPLES,PROMERICA,B,Créditos de consumo,0,1085,121619620.94,2820211407.4039,23.18878636199029,119983622.26,2787212.46,2787212.46,2356871.75,4356593.310000001,13040556.0
2023-02,BANCOS MÚLTIPLES,PROMERICA,C,Créditos comerciales,9,25,739528647.1100003,6174710977.293498,8.349522363229086,737333688.7600001,1548859.27,1548859.27,41708472.58,689278836.5300001,16942753.0
2023-02,BANCOS MÚLTIPLES,LAFISE,E,Créditos comerciales,0,1,9821083.22,78568665.76,8.0,9753532.1,0.0,0.0,0.0,9821083.22,1964216.64
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos comerciales,7,44,76167681.94999999,1283174222.506,16.84670177239128,74582790.04,29315016.41,146617.52,761313.7699999999,9574678.29,69239418.5
2023-02,BANCOS MÚLTIPLES,LAFISE,C,Créditos comerciales,14,19,293982449.2899999,3973162503.039999,13.51496496690747,290842997.86,2075057.06,2075057.06,28330309.64,287468132.46,4177544.68
2023-02,BANCOS MÚLTIPLES,LAFISE,B,Créditos de consumo,0,6,2507779.04,50459641.676,20.12124707605818,2381258.87,31300.19,31300.19,0.0,0.0,75233.37000000001
2023-02,BANCOS MÚLTIPLES,POPULAR,B,Créditos de consumo,0,4335,1032920328.43,16508645057.69841,15.98249603896451,1009972136.83,17254095.74000001,17254095.74000001,30347050.43,67846526.86999999,67891814.49999996
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,B,Tarjetas de créditos,2563,3121,136482493.75,7281755166.360003,53.35303427044835,122402542.77,101501294.71,101501294.71,5895018.699999999,0.0,4094474.889999999
2023-02,BANCOS MÚLTIPLES,PROMERICA,D2,Créditos de consumo,0,707,79458776.54000002,1395059805.97,17.55702600414088,78169758.25999998,31397295.11,459515.3,2280726.61,11104000.0,42818162.0
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,C,Tarjetas de créditos,1128,1384,59471989.78,3360593090.2452,56.50715744801502,52211051.33999998,8147979.829999998,8147979.829999998,52102445.50999998,19145.52,11890760.27
2023-02,BANCOS MÚLTIPLES,POPULAR,C,Créditos comerciales,259,2424,14017729276.34,138953030773.1663,9.912663316140641,13971563646.56999,8724812.740000004,7897720.610000001,88711760.74000001,13452714803.05,276054453.9499996
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos Hipotecarios,0,39,119975155.78,1223405633.0325,10.1971581122668,116422510.94,1593060.1,1593060.1,0.0,95534170.39,7920984.439999999
2023-02,BANCOS MÚLTIPLES,LAFISE,D1,Créditos Hipotecarios,0,1,1874462.76,31865866.92,17.0,1781539.5,113915.99,113915.99,0.0,1874462.76,374892.55
2023-02,BANCOS MÚLTIPLES,LAFISE,C,Tarjetas de créditos,6,7,363230.59,21791563.98,59.9937466169906,305201.25,67379.57,67379.57,0.0,0.0,72646.11
2023-02,BANCOS MÚLTIPLES,POPULAR,C,Créditos Hipotecarios,0,88,212407764.04,2412371645.8821,11.35726679664972,207962712.5,2473794.48,2473794.48,0.0,193691933.82,11762937.72
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos de consumo,0,2005,453995245.4900001,6860681492.366999,15.11179150116918,435575525.6899999,333710861.2,1927843.31,6289984.149999999,24348340.61,168505576.7099998
2023-02,BANCOS MÚLTIPLES,PROMERICA,D2,Tarjetas de créditos,1189,1156,54828387.42,3228728266.76,58.88789400328491,49512794.63,54080777.98,32291.38,2935.06,0.0,29763232.0
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos comerciales,13,48,567883206.0500001,5521837233.9332,9.723543811660143,564050663.97,33401479.55999999,449393.83,195046245.07,521712676.29,42712197.23999999
2023-02,BANCOS MÚLTIPLES,POPULAR,D2,Créditos de consumo,0,3847,775759428.7700002,13153841794.66399,16.95608368630461,739076928.5799999,573360255.4800001,1401840.86,22050797.89,19146582.12,436591185.2500002
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos comerciales,8,34,1423386697.45,15001352631.3518,10.53919687336319,1419724683.15,10978552.93,0.0,210022220.19,1311538734.11,249787482.94
2023-02,BANCOS MÚLTIPLES,POPULAR,A,Créditos Hipotecarios,0,22550,59283819478.80997,613526496301.4677,10.34897045593971,59019299143.8701,7097322.73,169931.2,1356179650.38,48104395470.34,591968217.3300009
2023-02,BANCOS MÚLTIPLES,LAFISE,D2,Créditos de consumo,0,2,335516.29,7045842.09,21.0,314429.94,335516.29,0.0,0.0,0.0,188657.97
2023-02,BANCOS MÚLTIPLES,POPULAR,D2,Tarjetas de créditos,3863,4256,175044472.2399999,9507514177.559998,54.3148495687681,151904099.4500002,173844593.2099998,1502738.81,3493.0,0.0,91180006.06999995
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,D2,Tarjetas de créditos,96,126,11059807.88,565859329.74,51.16357678900295,8565547.900000002,10859312.74,25421.07,19508.42,0.0,5149218.590000003
2023-02,BANCOS MÚLTIPLES,PROMERICA,E,Tarjetas de créditos,237,237,11030376.65,657721082.6,59.62816170923774,9886376.26,11021636.81,0.0,0.0,0.0,9886372.0
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,A,Tarjetas de créditos,198823,185950,7064669897.190005,406884562505.1599,57.59427806626881,6923064940.680003,0.0,0.0,4063924870.420002,3317975.64,70646697.61999999
2023-02,BANCOS MÚLTIPLES,POPULAR,E,Tarjetas de créditos,1814,1982,70886466.8,3738918580.305,52.74516771803614,61988703.52999997,69810870.74000002,439515.53,2170.0,0.0,62014198.17999997
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos comerciales,4,56,925139184.1899998,8554316810.909902,9.246518747770459,908835795.5399998,639754811.4399999,0.0,198399.34,699363688.9399999,421353072.36
2023-02,BANCOS MÚLTIPLES,POPULAR,B,Tarjetas de créditos,5348,6016,277380790.48,15236365694.71999,54.92941911497864,255646193.4300002,214224133.5500001,214224133.5500001,2021416.91,0.0,8321424.379999998
2023-02,BANCOS MÚLTIPLES,POPULAR,B,Créditos comerciales,1739,23651,66902911728.92999,622627456204.0818,9.30643286090113,66510655178.52006,17412321.81999999,14616973.77999999,13812375273.95999,40684560655.66006,1223636262.120006
2023-02,BANCOS MÚLTIPLES,PROMERICA,A,Créditos de consumo,0,36283,5337916163.04,100327540121.1438,18.79526336809423,5300551856.510002,0.0,0.0,420852075.1,572764741.3900001,54579285.0
2023-02,BANCOS MÚLTIPLES,VIMENCA,B,Créditos comerciales,10,57,817053367.54,8930802421.738403,10.93050071946639,811715477.9200001,2118344.64,2118344.64,147516798.8,553054287.97,13476781.08
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos de consumo,0,125838,12406742559.72999,226986791477.7418,18.29543817685871,12353165458.28,0.0,0.0,1010840590.14,1433531977.930001,126185755.3299999
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos Hipotecarios,0,25,72006666.14999999,803986096.907,11.16543981125559,69204775.66,38588134.27,111739.59,0.0,59423796.1,10191566.14
