periodo,tipoEntidad,entidad,genero,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2022-12,BANCOS MÚLTIPLES,JMMB,No aplica,329,2580519780.509999,36524827254.07851,,2551297732.690001,62599643.90999999,5477971.550000002,230312887.61,1720150913.56,72623024.61
2022-12,BANCOS MÚLTIPLES,ACTIVO,Género femenino,3823,378675599.9200002,8454190311.506194,,371133808.8500002,21352010.98,4404415.119999999,12378728.86000001,208607771.51,15961941.31999999
2022-12,BANCOS MÚLTIPLES,CITIBANK,No aplica,721,4411352437.190001,47831260439.21001,,4359963371.190001,0.0,0.0,1660030494.19,3184935747.36,104783641.31
2022-12,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,2689,38668074086.72996,287043716278.8096,,38561315801.99999,1284288493.059999,632543571.7900001,6256388777.960004,11173591265.96,1459659965.960001
2022-12,BANCOS MÚLTIPLES,POPULAR,Género masculino,430500,107761913885.8299,1982111294043.832,,106893928716.1396,1632101533.319998,239909722.9599994,11788770935.10002,39601122460.80994,2353934422.119979
2022-12,BANCOS MÚLTIPLES,BANESCO,Género masculino,43742,6138471426.49,133133042587.391,,6061034461.000004,238818045.5999998,10875045.9,678375562.87,1981151509.23,217286290.8599998
2022-12,BANCOS MÚLTIPLES,LAFISE,Género femenino,559,313446752.7,4009226868.929,,311212326.1899999,2520674.17,2177697.23,61924127.05999998,126942443.63,3891003.42
2022-12,BANCOS MÚLTIPLES,JMMB,Género masculino,4064,1430529469.519999,21065587923.01649,,1412358099.930001,64882895.95000002,7135020.409999998,57451017.59,585997972.1700001,58760217.68999999
2022-12,BANCOS MÚLTIPLES,BDI,Género masculino,6980,3799694071.94,51599972439.21549,,3759467720.319999,80996453.10000001,10873666.92,243663613.0099999,2421061235.28,151723595.13
2022-12,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,103349,8905173686.129995,202180766730.2179,,8827647168.370007,111610511.4,19290968.61,1801592229.670001,2962097903.17,155635996.1200002
2022-12,BANCOS MÚLTIPLES,BHD,Género femenino,392539,51833607339.32011,1007254971645.9,,51223588315.06998,937610791.3500025,35953442.23999998,5602700969.529981,13923476184.66,1260959508.249995
2022-12,BANCOS MÚLTIPLES,CARIBE,Género femenino,39708,4422234003.619999,92425394968.93854,,4380350648.550005,96618524.80000004,5232001.020000001,505467629.3200001,1220604072.75,154254446.8100001
2022-12,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,846107,123923620590.2611,2127982576583.237,,122868471145.13,1676450912.809997,239371880.2000003,9249407626.849995,35863532135.30007,2811460440.570008
2022-12,BANCOS MÚLTIPLES,ADEMI,No aplica,198,1412822370.390001,18604777893.9315,,1398916876.350001,2765402.02,2427169.17,11684531.2,882239916.3599997,44368854.28000003
2022-12,BANCOS MÚLTIPLES,BLH,Género femenino,5377,1122050081.99,20111759272.225,,1114798905.85,23141129.68,7581373.120000001,108313898.18,753476895.8500003,15442942.97999999
2022-12,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,6674,27976131134.23997,294431372277.3292,,27845765838.70995,76350461.24000002,7350105.869999997,3162912596.850003,12866731577.55001,503510800.6000005
2022-12,BANCOS MÚLTIPLES,POPULAR,Género femenino,326927,57568135332.12007,1094603899557.965,,57123338166.70004,759040115.37,107863153.4599999,7049944050.210012,25411103194.62999,1090541918.41
2022-12,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,788584,87428318835.81996,1536971429385.701,,86769861199.59995,765388156.6199995,111445187.1199999,6640777076.240004,31312347224.46997,1484068983.920002
2022-12,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,166680,35922542720.05994,629732821360.636,,35614867567.44003,654831074.5799996,163752199.8299999,3932785445.130001,13488747003.89001,738271545.1700025
2022-12,BANCOS MÚLTIPLES,PROMERICA,Género femenino,40320,3108606065.370001,87229715588.59329,,3073421219.440001,55635400.61000001,2545345.24,649517202.6099999,389996405.3600001,77986306.0
2022-12,BANCOS MÚLTIPLES,BANESCO,No aplica,1532,12567034518.49001,122110374366.4593,,12492674566.06998,148468637.47,28056966.38999999,561854049.63,6464009194.33,318705880.1900002
2022-12,BANCOS MÚLTIPLES,BLH,Género masculino,6389,4691697770.119997,53617912569.841,,4669449541.099999,39713975.23999997,17400109.41,309065937.86,3618506275.260001,52260880.45999993
2022-12,BANCOS MÚLTIPLES,VIMENCA,Género masculino,17215,3575756582.620002,55758977965.58318,,3536978661.920001,56507561.12000002,4198179.019999999,130857634.33,1295288502.75,70246736.90000002
2022-12,BANCOS MÚLTIPLES,BLH,No aplica,845,6038728985.479999,59884104075.6545,,6001086740.149992,21414445.45,5855323.580000001,237047078.73,5016175742.169998,124720411.43
2022-12,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,136262,22304494737.91004,408362697355.2523,,22123353753.77003,264134866.63,71810976.14999998,2739536320.349998,8347778224.289996,400245242.6899996
2023-01,BANCOS MÚLTIPLES,POPULAR,No aplica,43302,249586360575.7489,2451213949117.921,,248367219863.9498,310597827.0899998,60831583.53000001,59075458401.89986,133832220832.4103,4832835225.070006
2023-01,BANCOS MÚLTIPLES,BDI,No aplica,829,8594400113.460005,91434390183.6125,,8512183471.100001,63891195.79000001,6560778.28,318750129.17,6250203420.610002,190049396.33
2023-01,BANCOS MÚLTIPLES,BLH,Género femenino,5432,1121131341.52,20858301512.66824,,1113425014.74,20346052.58,12052720.94000001,93559164.04999992,743712393.0000001,15794948.97
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,168231,36441514357.99004,638945543455.4464,,36132297733.88005,663870141.7600006,159738779.1199997,4082408782.8,13642909356.25,745663423.55
2023-01,BANCOS MÚLTIPLES,BHD,Género femenino,395847,52008406427.48986,1014959252141.816,,51406575817.76008,953445959.2199998,40363889.45000003,4499208770.609994,13915266208.12002,1266060624.789998
2023-01,BANCOS MÚLTIPLES,BDI,Género masculino,7066,3760106546.229999,52276439103.7185,,3716416925.979998,63628877.84999999,6861621.679999999,154250626.38,2071417501.61,153610581.4200001
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,136739,22601867593.21002,412221478783.6361,,22417180800.98,270133756.73,69392988.84999998,2551146484.940003,8409950908.489995,402260529.6700008
2023-01,BANCOS MÚLTIPLES,BHD,Género masculino,416925,92896406874.63004,1712071680995.073,,91862918599.57996,2070394217.15,84622367.24999999,6980942650.219983,20758819890.18998,2540650598.450005
2023-01,BANCOS MÚLTIPLES,JMMB,Género femenino,2649,834914015.52,11820077150.7522,,824519103.29,44549167.70000001,1903356.53,14853029.81,383759027.9200001,32189581.01999999
2023-01,BANCOS MÚLTIPLES,BLH,No aplica,876,5861764791.6,59510416887.13344,,5826284377.069998,27477505.39000001,11811646.63,63965348.46,4759378588.340002,122450788.72
2023-01,BANCOS MÚLTIPLES,BLH,Género masculino,6482,4727905799.639995,56767356309.59335,,4703283009.669994,44233589.91999999,22592034.24,170618719.15,3627216920.080001,52512218.85
2023-01,BANCOS MÚLTIPLES,LAFISE,Género femenino,571,307639957.5700001,3934716949.2695,,305037208.9799998,3069007.01,53089.04,13143625.81,149458085.57,3785862.26
2023-01,BANCOS MÚLTIPLES,ACTIVO,No aplica,176,93655180.82999998,1763319865.86,,92394406.78999999,6115130.49,135256.23,6947420.510000002,25502202.04,6363088.420000001
2023-01,BANCOS MÚLTIPLES,POPULAR,Género femenino,332266,58183918556.64998,1110804636442.899,,57724304543.20999,822256564.8899993,120975845.2500001,6474594272.240007,24952602908.10997,1113838592.27999
2023-01,BANCOS MÚLTIPLES,LAFISE,Género masculino,951,764364310.9300005,10003199254.1493,,759187231.6700001,3953360.07,218902.45,31992606.21,341137645.51,9688475.779999997
2023-01,BANCOS MÚLTIPLES,BDI,Género femenino,5911,1599776133.119999,25419737479.57051,,1586109782.980001,45301750.95,2239642.14,125305605.88,859964490.2400002,29307456.13
2023-01,BANCOS MÚLTIPLES,PROMERICA,No aplica,1820,16590301745.28001,150815446192.9427,,16531681681.71001,13041375.4,3193807.12,538380148.3399997,6543358809.52,285507874.0
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,2637,38993334103.45999,300535379481.2319,,38875811267.65002,789609040.7500004,129018064.35,6537768929.83,11099765478.26,1436479365.039999
2023-01,BANCOS MÚLTIPLES,VIMENCA,No aplica,337,3634620149.589997,40362932727.93731,,3617402876.639999,32819524.44,2102419.31,26091051.14999999,1633093926.99,67787811.91000001
2023-01,BANCOS MÚLTIPLES,ADEMI,Género femenino,89227,5439202244.910002,165395181481.3974,,5298783078.160011,117120661.1599999,11708820.49999999,462540070.7200005,813153118.9999999,137523335.2700005
2023-01,BANCOS MÚLTIPLES,CARIBE,No aplica,460,4415977431.419998,42873986302.9729,,4396436253.34,14456603.24,138476.41,128403779.75,3161296838.909999,96506200.38000003
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,6820,27207913863.78998,289212965811.7913,,27083371238.45997,84875343.23000002,9946798.830000004,1693414322.58,11116298778.19,510014462.8300002
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,110705,9140595892.75,209889655550.3867,,9058154586.369995,137184353.7200001,26376907.38,1717786231.559999,2952235319.350002,170373895.7800001
2023-01,BANCOS MÚLTIPLES,VIMENCA,Género femenino,13647,2606664310.44,40306258788.70553,,2577573035.469999,32186312.56,2735339.73,71181364.90000002,884510767.4799999,46907118.15999998
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,144159,16648100231.94995,359382931015.497,,16491365483.27997,360899496.1200004,53669885.31999999,2876166320.59,4987638993.029998,384044452.4900001
2023-01,BANCOS MÚLTIPLES,BANESCO,Género femenino,34279,3323889330.650002,77606066234.74416,,3280785349.610009,106065507.65,4309714.95,287397938.9399998,882894235.49,110143774.0799998
2023-01,BANCOS MÚLTIPLES,CITIBANK,No aplica,633,4456090296.480001,48825440407.42,,4389683750.480001,0.0,0.0,761750107.0,3015544278.46,120384635.97
2023-01,BANCOS MÚLTIPLES,BANESCO,No aplica,1513,12306351729.11001,123755125416.4377,,12226273269.31,133736411.85,9284639.989999996,430014645.89,6506250904.350002,328543405.2300002
2023-01,BANCOS MÚLTIPLES,ACTIVO,Género femenino,3923,376864543.1699995,8491265138.640608,,368599718.15,20969818.29,3597865.79,10964762.8,199711786.0500001,16937727.8
2023-01,BANCOS MÚLTIPLES,LAFISE,No aplica,682,4452973201.280001,48450045349.74301,,4427355834.550002,21657424.15,16627003.31,478350862.6799999,1981601925.739999,79115448.75000001
2023-01,BANCOS MÚLTIPLES,CARIBE,Género masculino,60826,8003130935.990004,170913623973.7505,,7914973189.949974,243201624.8099999,12676124.30999999,900034588.6499997,1955928469.269999,336165877.14
2023-01,BANCOS MÚLTIPLES,CARIBE,Género femenino,40092,4391136780.040004,90816073694.13196,,4346382210.480004,101822174.5,5473888.680000002,386693973.97,1209393725.53,155112240.6600001
2023-01,BANCOS MÚLTIPLES,BHD,No aplica,24453,119972790428.58,1135487969544.333,,119392005786.5499,823737126.8000001,20553131.18,9918177970.719997,47628716513.03999,2563065793.720001
2023-01,BANCOS MÚLTIPLES,BANESCO,Género masculino,44169,6138709885.3,134448344385.9522,,6054768561.879998,259502367.04,11547976.84,521268322.7600001,2006291177.739999,223459845.8200001
2023-01,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,866837,126639697565.3101,2197211004322.214,,125560570618.2297,1844352334.449995,276410449.6600003,11997604863.83002,35522632118.66,2854144731.799998
2023-01,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,34487,218645215610.1003,2007868123871.091,,216643280145.4399,523234374.2999998,110611564.98,10384433951.15,92011547190.03004,6725914449.040026
2023-01,BANCOS MÚLTIPLES,VIMENCA,Género masculino,17486,3589014277.93,56694533447.37183,,3548273489.36,73725679.69999997,4059350.220000001,97409175.20000002,1353763721.71,78988717.45999993
2023-01,BANCOS MÚLTIPLES,ADEMI,Género masculino,89551,7207179062.969989,205137709739.9005,,6992865979.730006,236949540.8000002,16308283.00999998,600047863.6600006,1087201847.51,246053549.3600004
2023-01,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,807149,89267005254.64014,1581465526297.443,,88600110772.21985,763520777.8899996,138233456.28,8445015537.000003,31058969717.43001,1504299016.060006
2023-01,BANCOS MÚLTIPLES,JMMB,Género masculino,4009,1408309309.809999,20780458105.805,,1387512447.12,82349790.21000001,5799568.12,31490656.44000001,594843878.25,63254613.03000002
2023-01,BANCOS MÚLTIPLES,PROMERICA,Género femenino,41032,3141185128.629997,87966471533.87108,,3101362106.500001,60396647.84999999,2983924.35,571754162.3099998,385152775.29,80225391.0
2023-01,BANCOS MÚLTIPLES,POPULAR,Género masculino,438408,109098079451.6606,2023803041320.851,,108208735233.3297,1746574583.489997,244808641.97,11677056177.48998,38749405496.50004,2396223378.09
2023-01,BANCOS MÚLTIPLES,ADEMI,No aplica,201,1411553677.64,18800630414.347,,1395825926.67,3609007.56,3380278.79,34400707.0,681263411.9500002,56324244.02999996
2023-01,BANCOS MÚLTIPLES,ACTIVO,Género masculino,5539,561672795.3299989,15047262523.45789,,543086076.2099999,47793966.94000001,5130370.879999998,34771102.61,226964770.14,42546955.68000004
2023-01,BANCOS MÚLTIPLES,JMMB,No aplica,327,2486227279.099998,35181939475.16,,2455012251.730001,66100266.68,6899270.27,208911763.81,1702438532.9,71676643.69000003
2023-01,BANCOS MÚLTIPLES,PROMERICA,Género masculino,60064,7517912727.570002,174923712046.306,,7435807742.930002,158166717.08,11839170.82,1152845085.24,1215816825.26,223167763.0
2023-02,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,819268,90127731631.16994,1618814225120.188,,89452186522.07013,774931047.4200022,156653710.1199999,7094851322.089987,31187657484.46998,1505269115.180005
2023-02,BANCOS MÚLTIPLES,PROMERICA,Género femenino,42261,3206192751.969999,90312883292.66566,,3162893064.5,62325861.38,3243653.709999999,591149431.3900002,474079554.5699999,82578247.0
2023-02,BANCOS MÚLTIPLES,BLH,Género masculino,6461,4894290988.45,58047475910.11703,,4866874020.909999,73418097.00000001,27331429.92000001,387471378.52,3633987101.459999,59618784.15999992
2023-02,BANCOS MÚLTIPLES,BANESCO,No aplica,1531,12394979290.25999,125175466191.7297,,12337418991.07,157687901.55,33442320.61,702936530.6699998,6425613364.239999,317574460.49
2023-02,BANCOS MÚLTIPLES,BANESCO,Género masculino,44673,6188504972.979991,136255421045.3122,,6098677632.569998,263373127.4000004,10037844.87,528925970.6799999,2024365009.740001,234142119.9299996
2023-02,BANCOS MÚLTIPLES,LAFISE,Género masculino,993,777732443.7199998,10489104232.1411,,772069259.7600002,2814527.88,173127.06,52955462.95,301894556.46,9532824.569999998
2023-02,BANCOS MÚLTIPLES,BDI,No aplica,825,8476369182.299999,93464559304.05739,,8396478834.290002,146972439.89,87162564.22999999,323241660.0100003,5912983223.020001,190997738.1300001
2023-02,BANCOS MÚLTIPLES,PROMERICA,No aplica,1891,16615438894.8,153385372700.2675,,16555736113.26,11089304.73,2278870.56,1042488965.54,6733757241.689998,277447604.0
2023-02,BANCOS MÚLTIPLES,BHD,Género masculino,422894,93972060854.70982,1759181667719.488,,92955619275.42987,2105225071.68,88162020.43,7327164483.119979,20725878418.17,2549592473.059989
2023-02,BANCOS MÚLTIPLES,CARIBE,No aplica,455,4394356629.830001,43443141369.89822,,4373074747.93,14630527.81,304381.87,130755998.72,3110227062.150001,97599162.20999996
2023-02,BANCOS MÚLTIPLES,BANRESERVAS,No aplica,35163,215621279362.3593,2086090261844.589,,213748960099.1697,468169327.7899995,111104831.8899999,9681726824.179995,90980412369.22015,6711385802.389983
2023-02,BANCOS MÚLTIPLES,POPULAR,Género femenino,347911,58927726069.45031,1135324033353.578,,58458062200.00013,804265561.1599987,147262181.7,6290335558.460007,24766116432.69003,1122223942.160002
2023-02,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,880932,127358403297.6604,2243234750350.583,,126265613674.4501,1795667316.380003,304692049.459999,9855727329.270014,35574932197.07008,2859497848.299986
2023-02,BANCOS MÚLTIPLES,ADEMI,Género masculino,90267,7259824355.159987,208570038009.3623,,7049600351.570008,239985004.7000003,20598153.17000001,640128534.5600004,1137593419.38,246444089.8399996
2023-02,BANCOS MÚLTIPLES,BLH,Género femenino,5376,1110734821.25,21377882384.0122,,1102238084.690001,23626981.36,15544664.55,80965432.35000001,690694574.9199997,17210409.6
2023-02,BANCOS MÚLTIPLES,BANESCO,Género femenino,34738,3378963632.5,79653373632.27563,,3330725387.310003,94758015.51000002,4438569.09,315335316.0200004,879433660.5900003,108721617.85
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,170077,36871468017.02991,649714865307.9624,,36536373381.6599,683100034.6100011,149166574.7,3737218284.660005,13989502809.44,764565574.9200013
2023-02,BANCOS MÚLTIPLES,ADEMI,Género femenino,89436,5450677798.500019,166991610061.9243,,5313403755.159991,120339233.85,16088061.64000001,481332098.1099992,808358753.1200007,137085548.4999998
2023-02,BANCOS MÚLTIPLES,POPULAR,No aplica,44607,250755642741.0699,2513259404447.766,,249514036914.4298,284406670.34,40156694.10000002,41938319403.21011,138546256490.13,4804191367.329997
2023-02,BANCOS MÚLTIPLES,LAFISE,Género femenino,572,295368198.0699999,3930103521.925999,,293195474.54,668156.63,185309.82,14121075.24,143428862.23,3683092.14
2023-02,BANCOS MÚLTIPLES,VIMENCA,No aplica,339,3559301570.849998,41313209755.67682,,3539020671.649999,33674251.92,2436626.660000001,208587307.99,1565532033.41,58890968.6
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,6997,30476523599.31004,346678695719.5229,,30355738915.54001,82645165.77,10892512.35,5739493418.149999,14922153531.13,544406996.589999
2023-02,BANCOS MÚLTIPLES,BHD,No aplica,28659,120452986508.79,1183121024428.702,,119824433106.4201,661902206.19,22153477.06999999,6598986745.220008,46896823440.14001,2568713254.249998
2023-02,BANCOS MÚLTIPLES,LAFISE,No aplica,678,4400740869.029998,48080819276.71648,,4376098614.479998,46547123.16999999,15957950.79,209546091.9299999,1879855580.849999,78569743.92999999
2023-02,BANCOS MÚLTIPLES,POPULAR,Género masculino,458957,110736718858.3703,2079162004315.987,,109839485258.2,1879176031.089999,278090537.8099996,11761978286.26,38312007895.16,2463849250.150007
2023-02,BANCOS MÚLTIPLES,CITIBANK,No aplica,615,4229397301.84,47218424094.20999,,4181444611.32,0.0,0.0,1625980659.0,2948725161.5,93518326.28
2023-02,BANCOS MÚLTIPLES,ADEMI,No aplica,201,1386474718.08,18852955221.69749,,1371296463.72,35497309.29000001,877779.27,19802970.8,671713762.28,59703661.38999996
2023-02,BANCOS MÚLTIPLES,BDI,Género femenino,5926,1680306906.569999,26037438232.94349,,1664704633.180001,46378172.53999999,4059881.919999999,195149718.95,936612679.0999999,32699789.46999997
2023-02,BANCOS MÚLTIPLES,JMMB,No aplica,325,2462051117.909999,35547650024.269,,2425743804.250001,64522267.09000002,23125109.32,128413097.32,1650392374.31,58251651.26999997
2023-02,BANCOS MÚLTIPLES,PROMERICA,Género masculino,62025,7593946032.670002,179288923340.4142,,7501392742.509998,167892750.35,10694593.16,1252648396.97,1212729096.03,226573102.0
2023-02,BANCOS MÚLTIPLES,ACTIVO,No aplica,173,98843501.39999995,1980353471.2595,,97606301.80999999,2734557.58,10210.52,22819128.64,29823987.49,5569298.049999999
2023-02,BANCOS MÚLTIPLES,VIMENCA,Género femenino,13734,2620478325.300001,41024085408.35811,,2589000534.969998,37765745.95999999,3348045.320000001,76579211.29000002,908942485.0899998,48079986.38999999
2023-02,BANCOS MÚLTIPLES,JMMB,Género masculino,4016,1450034510.179999,22517482710.279,,1425136354.89,84837696.66000001,11421949.4,74262635.34,611279033.0100001,66986400.42999999
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,137560,22853777994.65001,418668418125.0291,,22655357727.52002,278460152.21,75115765.14,2315902727.89,8685115873.449991,411303838.8300004
2023-02,BANCOS MÚLTIPLES,BLH,No aplica,966,5824850206.689998,60519491494.93949,,5789955440.049994,28625873.36,11569842.06,139398591.86,4741255639.089999,122408163.5500001
2023-02,BANCOS MÚLTIPLES,ACTIVO,Género femenino,3963,384952505.5200001,8650097792.609205,,375702124.8999997,21248506.98000001,3754407.500000001,17230776.95,205708439.03,19076426.59
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,Género femenino,117456,9337718294.900023,223282836050.2281,,9250766276.870003,146214534.4400001,32764209.82999998,1721259513.510002,2927893207.81,174842136.4700001
2023-02,BANCOS MÚLTIPLES,CARIBE,Género femenino,41509,4459136828.599998,93928631133.3878,,4409570032.720007,98541231.21000004,6323759.36,459097460.5299997,1207252077.85,154412260.58
2023-02,BANCOS MÚLTIPLES,ACTIVO,Género masculino,5541,563051523.7600006,15132378153.0807,,542777369.5299997,52607717.21999995,6157812.37,22601512.22000002,225453659.2799999,43125400.34000006
2023-02,BANCOS MÚLTIPLES,VIMENCA,Género masculino,17621,3599679818.580002,57381477282.78574,,3554901730.350001,77092356.27000001,5095761.420000002,92305943.76,1338577556.8,80049654.87000002
2023-02,BANCOS MÚLTIPLES,BHD,Género femenino,400526,52477827499.45025,1035936623097.28,,51894500779.24007,992350466.9800005,46431827.28999997,4630631249.319997,13816941115.45,1261020072.379999
2023-02,BANCOS MÚLTIPLES,BDI,Género masculino,6920,3669463288.530004,51028537540.79697,,3624700197.910001,77267742.72,20819047.34,182230306.52,2114065836.460001,158432297.31
2023-02,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,153067,17025557745.04,383853177898.0236,,16863169275.99001,394812155.8799995,60512452.83999998,2978746059.130003,5032293833.45,396504990.5699995
2023-02,BANCOS MÚLTIPLES,JMMB,Género femenino,2635,843982297.5300004,12694940716.2866,,831264603.0800004,43981570.26999998,3857990.34,23861187.07,378141911.48,32836017.0
2023-02,BANCOS MÚLTIPLES,CARIBE,Género masculino,63391,8125728732.309999,177373445626.4133,,8027336104.270004,252246560.27,12841269.62000002,911311252.4299998,1884486420.529999,338630436.7400004
2023-02,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,2681,40930403426.66003,334497523516.6967,,40816913651.89008,687685574.78,30926685.94999999,6663524951.559998,10930527084.34999,1422150425.070001
2023-03,BANCOS MÚLTIPLES,POPULAR,Género masculino,464365,112961917620.0807,2123881912535.369,,112039533062.58,1961959924.190004,281669829.3199999,13800155874.71998,38288226870.49001,2525199717.940012
2023-03,BANCOS MÚLTIPLES,BANESCO,No aplica,1567,12784975746.8,132292374779.4623,,12716966701.04001,105245082.77,25910387.25999999,1025954775.98,6712624758.930001,283437521.5800004
2023-03,BANCOS MÚLTIPLES,VIMENCA,No aplica,318,3780434531.600001,43477425969.8157,,3759788375.76,29697729.8,1981657.89,355397284.2100001,1835410711.96,58272456.83000003
2023-03,BANCOS MÚLTIPLES,ADEMI,No aplica,202,1384851866.13,18699406984.2865,,1369555320.350001,34099246.93,67136.95999999999,40965744.0,559716587.4899999,56898339.25
2023-03,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,835623,91356222619.42023,1652074171433.447,,90688356851.97041,780447735.3999971,167795424.08,8091254440.839996,31592598928.73999,1512256896.969997
2023-03,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,2665,41228165616.18,355870020804.9612,,41086551985.21996,870491448.8299998,199940764.9900001,7717406661.320003,10838746665.00999,1441667804.739998
2023-03,BANCOS MÚLTIPLES,JMMB,Género femenino,2551,837463259.6599998,12536668099.7435,,826771112.6199998,41209869.46,2769600.07,34049043.53,364751817.1899999,27976641.07000001
2023-03,BANCOS MÚLTIPLES,BDI,Género femenino,5870,1735893594.07,26897546110.1685,,1721407110.859999,46124721.95,2561605.92,170384956.28,1151522429.16,33319268.60999998
2023-03,BANCOS MÚLTIPLES,BANESCO,Género masculino,44392,6146758008.640002,136132971259.4284,,6063986608.260003,276664267.0599999,10030762.06,582232240.9199996,1981861214.320002,240559808.7699998
2023-03,BANCOS MÚLTIPLES,ADEMI,Género masculino,90774,7465041686.770016,213639503791.0598,,7245394145.889983,247917533.0800004,18697576.21,873720064.5399995,1288109519.269999,254557748.0899993
2023-03,BANCOS MÚLTIPLES,LAFISE,No aplica,687,4606998428.720004,51742612868.12452,,4582869930.479998,39875309.20000001,5475698.629999999,549710485.0099999,2097650745.86,80981571.34000003
2023-03,BANCOS MÚLTIPLES,BHD,Género masculino,419690,95024103137.02992,1785786270391.441,,93997742779.99937,2195258330.370006,104054995.7500002,8525680193.279998,21605769526.69997,2651712420.099987
2023-03,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,160588,17766170236.65001,401904244468.1672,,17601701617.54998,430818446.0499996,68114228.93,3686609081.560004,5104892729.109998,426925794.1699998
2023-03,BANCOS MÚLTIPLES,CARIBE,No aplica,464,4246025786.290001,42970705859.52048,,4226947794.599998,14920289.31,555250.93,293243846.68,3007998131.82,94928986.38000005
2023-03,BANCOS MÚLTIPLES,BLH,No aplica,814,5980169469.790002,63360147205.41148,,5949914546.59,20204100.3,5087683.249999999,412802505.9599999,4971399460.799999,122012351.1300002
2023-03,BANCOS MÚLTIPLES,LAFISE,Género masculino,1001,789443183.4800006,10733726910.91759,,783846059.8600004,3300833.59,343452.44,63004976.68,338881607.1200001,10209629.63
2023-03,BANCOS MÚLTIPLES,BANESCO,Género femenino,34636,3411681458.92,80329656509.02774,,3368191088.710001,97616422.60000007,4826877.84,366422669.5900002,908683520.02,112401194.09
2023-03,BANCOS MÚLTIPLES,ADEMI,Género femenino,89432,5483396766.290017,169586751709.8135,,5339378054.980008,123820864.0999999,13952568.15,564663595.3900009,795001904.7500005,139420115.4300005
2023-03,BANCOS MÚLTIPLES,BDI,Género masculino,6960,3725386216.249999,52365977247.97597,,3681590020.549999,81075182.78000005,24846637.86999999,284050916.4299998,2384371582.989999,158016053.94
2023-03,BANCOS MÚLTIPLES,LAFISE,Género femenino,606,307727907.6199999,4045593608.938499,,305503519.6,3132813.69,42269.25999999999,31587534.93,142028093.4,3833855.279999999
2023-03,BANCOS MÚLTIPLES,VIMENCA,Género masculino,18037,3716103064.159999,62517328993.05032,,3672901198.99,83213217.66,5201973.11,236887873.04,1360550301.44,87904696.58000003
2023-03,BANCOS MÚLTIPLES,CITIBANK,No aplica,530,3606145740.86,40076878506.00999,,3571003784.86,0.0,0.0,1035513930.0,2607775292.75,46883242.65000001
2023-03,BANCOS MÚLTIPLES,PROMERICA,Género masculino,62317,7764556450.009997,186016088218.0297,,7675682706.409997,170756736.13,10490114.5,1623827807.47,1121101446.24,233531527.0
2023-03,BANCOS MÚLTIPLES,VIMENCA,Género femenino,13835,2624794675.000001,42807627616.50792,,2595321337.230002,41555129.27000002,2964278.97,90129967.04,906542570.3099998,50565177.66
2023-03,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,169570,37321627978.83009,655846424438.5262,,37007577142.68999,684248025.1300002,160826157.5,3973641059.389999,14300787183.19,773953446.4100001
2023-03,BANCOS MÚLTIPLES,CARIBE,Género masculino,62052,8195308027.479992,176737001766.3422,,8105886095.430003,258250296.8500003,11710202.53999999,1071226542.589999,1784384391.91,333382633.1799996
2023-03,BANCOS MÚLTIPLES,BHD,No aplica,25322,121767683449.06,1221716735525.286,,121213665250.6602,541784411.4999996,26891300.36999999,8239625300.75001,47261300428.97003,2568935778.370005
2023-03,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,6988,30212067185.90004,347757992998.192,,30079421794.93003,102237279.92,12183249.63,3160898417.209997,14515782424.18,542172224.4699993
